ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Cane River Creole NHP,CARI,National Historical Park,Southeast ,LA,2020,1,"3,355",0,"6,710",0,0,0,0,0,0,0,0,Cane River Creole NHP,CARI,National Historical Park,Southeast ,LA,2020,"17,430",0,"34,859",0,0,0,0,0,0,0,0
Cane River Creole NHP,CARI,National Historical Park,Southeast ,LA,2020,2,"1,181",0,"2,362",0,0,0,0,0,0,0,0,Cane River Creole NHP,CARI,National Historical Park,Southeast ,LA,2020,"17,430",0,"34,859",0,0,0,0,0,0,0,0
Cane River Creole NHP,CARI,National Historical Park,Southeast ,LA,2020,3,"1,405",0,"2,810",0,0,0,0,0,0,0,0,Cane River Creole NHP,CARI,National Historical Park,Southeast ,LA,2020,"17,430",0,"34,859",0,0,0,0,0,0,0,0
Cane River Creole NHP,CARI,National Historical Park,Southeast ,LA,2020,4,0,0,0,0,0,0,0,0,0,0,0,Cane River Creole NHP,CARI,National Historical Park,Southeast ,LA,2020,"17,430",0,"34,859",0,0,0,0,0,0,0,0
Cane River Creole NHP,CARI,National Historical Park,Southeast ,LA,2020,5,0,0,0,0,0,0,0,0,0,0,0,Cane River Creole NHP,CARI,National Historical Park,Southeast ,LA,2020,"17,430",0,"34,859",0,0,0,0,0,0,0,0
Cane River Creole NHP,CARI,National Historical Park,Southeast ,LA,2020,6,"2,738",0,"5,476",0,0,0,0,0,0,0,0,Cane River Creole NHP,CARI,National Historical Park,Southeast ,LA,2020,"17,430",0,"34,859",0,0,0,0,0,0,0,0
Cane River Creole NHP,CARI,National Historical Park,Southeast ,LA,2020,7,"2,502",0,"5,003",0,0,0,0,0,0,0,0,Cane River Creole NHP,CARI,National Historical Park,Southeast ,LA,2020,"17,430",0,"34,859",0,0,0,0,0,0,0,0
Cane River Creole NHP,CARI,National Historical Park,Southeast ,LA,2020,8,"2,419",0,"4,838",0,0,0,0,0,0,0,0,Cane River Creole NHP,CARI,National Historical Park,Southeast ,LA,2020,"17,430",0,"34,859",0,0,0,0,0,0,0,0
Cane River Creole NHP,CARI,National Historical Park,Southeast ,LA,2020,9,628,0,"1,256",0,0,0,0,0,0,0,0,Cane River Creole NHP,CARI,National Historical Park,Southeast ,LA,2020,"17,430",0,"34,859",0,0,0,0,0,0,0,0
Cane River Creole NHP,CARI,National Historical Park,Southeast ,LA,2020,10,524,0,"1,048",0,0,0,0,0,0,0,0,Cane River Creole NHP,CARI,National Historical Park,Southeast ,LA,2020,"17,430",0,"34,859",0,0,0,0,0,0,0,0
Cane River Creole NHP,CARI,National Historical Park,Southeast ,LA,2020,11,"1,146",0,"2,292",0,0,0,0,0,0,0,0,Cane River Creole NHP,CARI,National Historical Park,Southeast ,LA,2020,"17,430",0,"34,859",0,0,0,0,0,0,0,0
Cane River Creole NHP,CARI,National Historical Park,Southeast ,LA,2020,12,"1,532",0,"3,064",0,0,0,0,0,0,0,0,Cane River Creole NHP,CARI,National Historical Park,Southeast ,LA,2020,"17,430",0,"34,859",0,0,0,0,0,0,0,0
Canyon de Chelly NM,CACH,National Monument,Intermountain ,AZ,2020,1,"24,623","57,454","162,236","57,454",532,675,0,0,1,0,0,Canyon de Chelly NM,CACH,National Monument,Intermountain ,AZ,2020,"76,752","522,089","531,822","1,044,175","4,627","1,125",0,0,190,"1,449",0
Canyon de Chelly NM,CACH,National Monument,Intermountain ,AZ,2020,2,"19,718","46,009","118,310","46,009",0,0,0,0,0,0,0,Canyon de Chelly NM,CACH,National Monument,Intermountain ,AZ,2020,"76,752","522,089","531,822","1,044,175","4,627","1,125",0,0,190,"1,449",0
Canyon de Chelly NM,CACH,National Monument,Intermountain ,AZ,2020,3,"28,970","43,456","189,338","43,456",654,450,0,0,189,0,0,Canyon de Chelly NM,CACH,National Monument,Intermountain ,AZ,2020,"76,752","522,089","531,822","1,044,175","4,627","1,125",0,0,190,"1,449",0
Canyon de Chelly NM,CACH,National Monument,Intermountain ,AZ,2020,4,0,"56,254",0,"56,254",0,0,0,0,0,115,0,Canyon de Chelly NM,CACH,National Monument,Intermountain ,AZ,2020,"76,752","522,089","531,822","1,044,175","4,627","1,125",0,0,190,"1,449",0
Canyon de Chelly NM,CACH,National Monument,Intermountain ,AZ,2020,5,0,"43,355",0,"43,355",0,0,0,0,0,97,0,Canyon de Chelly NM,CACH,National Monument,Intermountain ,AZ,2020,"76,752","522,089","531,822","1,044,175","4,627","1,125",0,0,190,"1,449",0
Canyon de Chelly NM,CACH,National Monument,Intermountain ,AZ,2020,6,0,"55,355",0,"55,355",0,0,0,0,0,0,0,Canyon de Chelly NM,CACH,National Monument,Intermountain ,AZ,2020,"76,752","522,089","531,822","1,044,175","4,627","1,125",0,0,190,"1,449",0
Canyon de Chelly NM,CACH,National Monument,Intermountain ,AZ,2020,7,0,"56,134",0,"56,134",0,0,0,0,0,0,0,Canyon de Chelly NM,CACH,National Monument,Intermountain ,AZ,2020,"76,752","522,089","531,822","1,044,175","4,627","1,125",0,0,190,"1,449",0
Canyon de Chelly NM,CACH,National Monument,Intermountain ,AZ,2020,8,84,"58,792","1,512","58,792",84,0,0,0,0,0,0,Canyon de Chelly NM,CACH,National Monument,Intermountain ,AZ,2020,"76,752","522,089","531,822","1,044,175","4,627","1,125",0,0,190,"1,449",0
Canyon de Chelly NM,CACH,National Monument,Intermountain ,AZ,2020,9,224,"3,894","4,032","3,894",224,0,0,0,0,0,0,Canyon de Chelly NM,CACH,National Monument,Intermountain ,AZ,2020,"76,752","522,089","531,822","1,044,175","4,627","1,125",0,0,190,"1,449",0
Canyon de Chelly NM,CACH,National Monument,Intermountain ,AZ,2020,10,"1,887","35,453","33,966","35,453","1,887",0,0,0,0,0,0,Canyon de Chelly NM,CACH,National Monument,Intermountain ,AZ,2020,"76,752","522,089","531,822","1,044,175","4,627","1,125",0,0,190,"1,449",0
Canyon de Chelly NM,CACH,National Monument,Intermountain ,AZ,2020,11,0,"12,652",0,"12,652",0,0,0,0,0,"1,237",0,Canyon de Chelly NM,CACH,National Monument,Intermountain ,AZ,2020,"76,752","522,089","531,822","1,044,175","4,627","1,125",0,0,190,"1,449",0
Canyon de Chelly NM,CACH,National Monument,Intermountain ,AZ,2020,12,"1,246","53,281","22,428","53,281","1,246",0,0,0,0,0,0,Canyon de Chelly NM,CACH,National Monument,Intermountain ,AZ,2020,"76,752","522,089","531,822","1,044,175","4,627","1,125",0,0,190,"1,449",0
Canyonlands NP,CANY,National Park,Intermountain ,UT,2020,1,"9,051",0,"42,405",0,0,0,67,84,120,0,0,Canyonlands NP,CANY,National Park,Intermountain ,UT,2020,"493,914",0,"3,586,585",0,0,0,"5,606","4,413","59,800",0,160
Canyonlands NP,CANY,National Park,Intermountain ,UT,2020,2,"12,120",0,"64,438",0,0,0,163,230,339,0,0,Canyonlands NP,CANY,National Park,Intermountain ,UT,2020,"493,914",0,"3,586,585",0,0,0,"5,606","4,413","59,800",0,160
Canyonlands NP,CANY,National Park,Intermountain ,UT,2020,3,"14,490",0,"214,969",0,0,0,636,409,"5,468",0,7,Canyonlands NP,CANY,National Park,Intermountain ,UT,2020,"493,914",0,"3,586,585",0,0,0,"5,606","4,413","59,800",0,160
Canyonlands NP,CANY,National Park,Intermountain ,UT,2020,4,0,0,0,0,0,0,0,0,0,0,0,Canyonlands NP,CANY,National Park,Intermountain ,UT,2020,"493,914",0,"3,586,585",0,0,0,"5,606","4,413","59,800",0,160
Canyonlands NP,CANY,National Park,Intermountain ,UT,2020,5,"6,304",0,"45,616",0,0,0,0,0,549,0,0,Canyonlands NP,CANY,National Park,Intermountain ,UT,2020,"493,914",0,"3,586,585",0,0,0,"5,606","4,413","59,800",0,160
Canyonlands NP,CANY,National Park,Intermountain ,UT,2020,6,"63,685",0,"424,431",0,0,0,0,0,"8,041",0,0,Canyonlands NP,CANY,National Park,Intermountain ,UT,2020,"493,914",0,"3,586,585",0,0,0,"5,606","4,413","59,800",0,160
Canyonlands NP,CANY,National Park,Intermountain ,UT,2020,7,"70,480",0,"424,912",0,0,0,529,339,"5,397",0,26,Canyonlands NP,CANY,National Park,Intermountain ,UT,2020,"493,914",0,"3,586,585",0,0,0,"5,606","4,413","59,800",0,160
Canyonlands NP,CANY,National Park,Intermountain ,UT,2020,8,"59,334",0,"378,958",0,0,0,781,224,"5,292",0,28,Canyonlands NP,CANY,National Park,Intermountain ,UT,2020,"493,914",0,"3,586,585",0,0,0,"5,606","4,413","59,800",0,160
Canyonlands NP,CANY,National Park,Intermountain ,UT,2020,9,"74,444",0,"669,194",0,0,0,"1,288",826,"13,180",0,42,Canyonlands NP,CANY,National Park,Intermountain ,UT,2020,"493,914",0,"3,586,585",0,0,0,"5,606","4,413","59,800",0,160
Canyonlands NP,CANY,National Park,Intermountain ,UT,2020,10,"107,063",0,"838,325",0,0,0,"1,254","1,257","15,382",0,37,Canyonlands NP,CANY,National Park,Intermountain ,UT,2020,"493,914",0,"3,586,585",0,0,0,"5,606","4,413","59,800",0,160
Canyonlands NP,CANY,National Park,Intermountain ,UT,2020,11,"52,831",0,"366,459",0,0,0,715,749,"5,564",0,20,Canyonlands NP,CANY,National Park,Intermountain ,UT,2020,"493,914",0,"3,586,585",0,0,0,"5,606","4,413","59,800",0,160
Canyonlands NP,CANY,National Park,Intermountain ,UT,2020,12,"24,112",0,"116,878",0,0,0,173,295,468,0,0,Canyonlands NP,CANY,National Park,Intermountain ,UT,2020,"493,914",0,"3,586,585",0,0,0,"5,606","4,413","59,800",0,160
Cape Cod NS,CACO,National Seashore,Northeast ,MA,2020,1,"161,505",837,"298,757",837,0,0,0,0,0,0,86,Cape Cod NS,CACO,National Seashore,Northeast ,MA,2020,"4,083,505","29,548","7,743,147","177,288",0,0,0,0,0,0,"2,567"
Cape Cod NS,CACO,National Seashore,Northeast ,MA,2020,2,"134,957",761,"226,380",761,0,0,0,0,0,0,147,Cape Cod NS,CACO,National Seashore,Northeast ,MA,2020,"4,083,505","29,548","7,743,147","177,288",0,0,0,0,0,0,"2,567"
Cape Cod NS,CACO,National Seashore,Northeast ,MA,2020,3,"165,874","1,384","284,945","1,384",0,0,0,0,0,0,149,Cape Cod NS,CACO,National Seashore,Northeast ,MA,2020,"4,083,505","29,548","7,743,147","177,288",0,0,0,0,0,0,"2,567"
Cape Cod NS,CACO,National Seashore,Northeast ,MA,2020,4,"198,527","3,046","345,787","3,046",0,0,0,0,0,0,0,Cape Cod NS,CACO,National Seashore,Northeast ,MA,2020,"4,083,505","29,548","7,743,147","177,288",0,0,0,0,0,0,"2,567"
Cape Cod NS,CACO,National Seashore,Northeast ,MA,2020,5,"273,449","2,730","458,822","2,730",0,0,0,0,0,0,0,Cape Cod NS,CACO,National Seashore,Northeast ,MA,2020,"4,083,505","29,548","7,743,147","177,288",0,0,0,0,0,0,"2,567"
Cape Cod NS,CACO,National Seashore,Northeast ,MA,2020,6,"442,213","2,454","873,558","2,454",0,0,0,0,0,0,311,Cape Cod NS,CACO,National Seashore,Northeast ,MA,2020,"4,083,505","29,548","7,743,147","177,288",0,0,0,0,0,0,"2,567"
Cape Cod NS,CACO,National Seashore,Northeast ,MA,2020,7,"762,109","5,211","1,517,402","5,211",0,0,0,0,0,0,471,Cape Cod NS,CACO,National Seashore,Northeast ,MA,2020,"4,083,505","29,548","7,743,147","177,288",0,0,0,0,0,0,"2,567"
Cape Cod NS,CACO,National Seashore,Northeast ,MA,2020,8,"680,943","3,214","1,290,640","3,214",0,0,0,0,0,0,481,Cape Cod NS,CACO,National Seashore,Northeast ,MA,2020,"4,083,505","29,548","7,743,147","177,288",0,0,0,0,0,0,"2,567"
Cape Cod NS,CACO,National Seashore,Northeast ,MA,2020,9,"506,944","2,584","1,075,894","2,584",0,0,0,0,0,0,457,Cape Cod NS,CACO,National Seashore,Northeast ,MA,2020,"4,083,505","29,548","7,743,147","177,288",0,0,0,0,0,0,"2,567"
Cape Cod NS,CACO,National Seashore,Northeast ,MA,2020,10,"386,599","3,246","717,414","3,246",0,0,0,0,0,0,301,Cape Cod NS,CACO,National Seashore,Northeast ,MA,2020,"4,083,505","29,548","7,743,147","177,288",0,0,0,0,0,0,"2,567"
Cape Cod NS,CACO,National Seashore,Northeast ,MA,2020,11,"209,045","2,650","362,629","2,650",0,0,0,0,0,0,32,Cape Cod NS,CACO,National Seashore,Northeast ,MA,2020,"4,083,505","29,548","7,743,147","177,288",0,0,0,0,0,0,"2,567"
Cape Cod NS,CACO,National Seashore,Northeast ,MA,2020,12,"161,340","1,431","290,919","1,431",0,0,0,0,0,0,132,Cape Cod NS,CACO,National Seashore,Northeast ,MA,2020,"4,083,505","29,548","7,743,147","177,288",0,0,0,0,0,0,"2,567"
Cape Hatteras NS,CAHA,National Seashore,Southeast ,NC,2020,1,"81,916","3,305","254,613","3,305",0,0,83,469,0,12,12,Cape Hatteras NS,CAHA,National Seashore,Southeast ,NC,2020,"2,648,522","143,397","14,217,919","430,768",0,0,"44,433","52,886",0,48,"1,885"
Cape Hatteras NS,CAHA,National Seashore,Southeast ,NC,2020,2,"76,105","3,059","235,671","3,059",0,0,67,370,0,0,0,Cape Hatteras NS,CAHA,National Seashore,Southeast ,NC,2020,"2,648,522","143,397","14,217,919","430,768",0,0,"44,433","52,886",0,48,"1,885"
Cape Hatteras NS,CAHA,National Seashore,Southeast ,NC,2020,3,"109,749","3,409","340,240","3,409",0,0,177,460,0,0,0,Cape Hatteras NS,CAHA,National Seashore,Southeast ,NC,2020,"2,648,522","143,397","14,217,919","430,768",0,0,"44,433","52,886",0,48,"1,885"
Cape Hatteras NS,CAHA,National Seashore,Southeast ,NC,2020,4,"69,422","2,956","278,871","2,956",0,0,0,0,0,0,0,Cape Hatteras NS,CAHA,National Seashore,Southeast ,NC,2020,"2,648,522","143,397","14,217,919","430,768",0,0,"44,433","52,886",0,48,"1,885"
Cape Hatteras NS,CAHA,National Seashore,Southeast ,NC,2020,5,"208,837","15,439","884,223","15,439",0,0,"1,145","1,846",0,0,48,Cape Hatteras NS,CAHA,National Seashore,Southeast ,NC,2020,"2,648,522","143,397","14,217,919","430,768",0,0,"44,433","52,886",0,48,"1,885"
Cape Hatteras NS,CAHA,National Seashore,Southeast ,NC,2020,6,"399,364","23,879","2,410,330","23,879",0,0,"6,868","6,810",0,0,307,Cape Hatteras NS,CAHA,National Seashore,Southeast ,NC,2020,"2,648,522","143,397","14,217,919","430,768",0,0,"44,433","52,886",0,48,"1,885"
Cape Hatteras NS,CAHA,National Seashore,Southeast ,NC,2020,7,"451,849","27,196","2,834,387","27,196",0,0,"11,510","11,126",0,28,441,Cape Hatteras NS,CAHA,National Seashore,Southeast ,NC,2020,"2,648,522","143,397","14,217,919","430,768",0,0,"44,433","52,886",0,48,"1,885"
Cape Hatteras NS,CAHA,National Seashore,Southeast ,NC,2020,8,"387,379","23,446","2,355,447","23,446",0,0,"7,253","7,151",0,0,401,Cape Hatteras NS,CAHA,National Seashore,Southeast ,NC,2020,"2,648,522","143,397","14,217,919","430,768",0,0,"44,433","52,886",0,48,"1,885"
Cape Hatteras NS,CAHA,National Seashore,Southeast ,NC,2020,9,"345,294","20,927","2,129,395","20,927",0,0,"7,896","6,948",0,8,316,Cape Hatteras NS,CAHA,National Seashore,Southeast ,NC,2020,"2,648,522","143,397","14,217,919","430,768",0,0,"44,433","52,886",0,48,"1,885"
Cape Hatteras NS,CAHA,National Seashore,Southeast ,NC,2020,10,"259,618","10,963","1,301,885","10,963",0,0,"6,673","10,360",0,0,318,Cape Hatteras NS,CAHA,National Seashore,Southeast ,NC,2020,"2,648,522","143,397","14,217,919","430,768",0,0,"44,433","52,886",0,48,"1,885"
Cape Hatteras NS,CAHA,National Seashore,Southeast ,NC,2020,11,"167,925","5,159","793,396","5,159",0,0,"2,273","5,606",0,0,38,Cape Hatteras NS,CAHA,National Seashore,Southeast ,NC,2020,"2,648,522","143,397","14,217,919","430,768",0,0,"44,433","52,886",0,48,"1,885"
Cape Hatteras NS,CAHA,National Seashore,Southeast ,NC,2020,12,"91,064","3,659","399,461","3,659",0,0,488,"1,740",0,0,4,Cape Hatteras NS,CAHA,National Seashore,Southeast ,NC,2020,"2,648,522","143,397","14,217,919","430,768",0,0,"44,433","52,886",0,48,"1,885"
Cape Krusenstern NM,CAKR,National Monument,Alaska,AK,2020,1,"1,204",750,"16,604",750,0,0,0,0,550,350,0,Cape Krusenstern NM,CAKR,National Monument,Alaska,AK,2020,"11,369","7,035","146,695","171,840",0,0,0,0,"4,703","4,815",0
Cape Krusenstern NM,CAKR,National Monument,Alaska,AK,2020,2,338,835,"8,138",835,0,0,0,0,300,200,0,Cape Krusenstern NM,CAKR,National Monument,Alaska,AK,2020,"11,369","7,035","146,695","171,840",0,0,0,0,"4,703","4,815",0
Cape Krusenstern NM,CAKR,National Monument,Alaska,AK,2020,3,222,210,"3,402",210,0,0,0,0,114,210,0,Cape Krusenstern NM,CAKR,National Monument,Alaska,AK,2020,"11,369","7,035","146,695","171,840",0,0,0,0,"4,703","4,815",0
Cape Krusenstern NM,CAKR,National Monument,Alaska,AK,2020,4,248,210,"3,480",210,0,0,0,0,114,210,0,Cape Krusenstern NM,CAKR,National Monument,Alaska,AK,2020,"11,369","7,035","146,695","171,840",0,0,0,0,"4,703","4,815",0
Cape Krusenstern NM,CAKR,National Monument,Alaska,AK,2020,5,270,270,"4,170",270,0,0,0,0,140,210,0,Cape Krusenstern NM,CAKR,National Monument,Alaska,AK,2020,"11,369","7,035","146,695","171,840",0,0,0,0,"4,703","4,815",0
Cape Krusenstern NM,CAKR,National Monument,Alaska,AK,2020,6,490,360,"6,510",360,0,0,0,0,210,360,0,Cape Krusenstern NM,CAKR,National Monument,Alaska,AK,2020,"11,369","7,035","146,695","171,840",0,0,0,0,"4,703","4,815",0
Cape Krusenstern NM,CAKR,National Monument,Alaska,AK,2020,7,595,450,"5,985",450,0,0,0,0,175,225,0,Cape Krusenstern NM,CAKR,National Monument,Alaska,AK,2020,"11,369","7,035","146,695","171,840",0,0,0,0,"4,703","4,815",0
Cape Krusenstern NM,CAKR,National Monument,Alaska,AK,2020,8,585,450,"5,955",450,0,0,0,0,175,450,0,Cape Krusenstern NM,CAKR,National Monument,Alaska,AK,2020,"11,369","7,035","146,695","171,840",0,0,0,0,"4,703","4,815",0
Cape Krusenstern NM,CAKR,National Monument,Alaska,AK,2020,9,"1,450",750,"16,350",750,0,0,0,0,500,450,0,Cape Krusenstern NM,CAKR,National Monument,Alaska,AK,2020,"11,369","7,035","146,695","171,840",0,0,0,0,"4,703","4,815",0
Cape Krusenstern NM,CAKR,National Monument,Alaska,AK,2020,10,"1,687",750,"17,061",750,0,0,0,0,500,550,0,Cape Krusenstern NM,CAKR,National Monument,Alaska,AK,2020,"11,369","7,035","146,695","171,840",0,0,0,0,"4,703","4,815",0
Cape Krusenstern NM,CAKR,National Monument,Alaska,AK,2020,11,"2,569","1,250","36,507","1,250",0,0,0,0,"1,200","1,000",0,Cape Krusenstern NM,CAKR,National Monument,Alaska,AK,2020,"11,369","7,035","146,695","171,840",0,0,0,0,"4,703","4,815",0
Cape Krusenstern NM,CAKR,National Monument,Alaska,AK,2020,12,"1,711",750,"22,533",750,0,0,0,0,725,600,0,Cape Krusenstern NM,CAKR,National Monument,Alaska,AK,2020,"11,369","7,035","146,695","171,840",0,0,0,0,"4,703","4,815",0
Cape Lookout NS,CALO,National Seashore,Southeast ,NC,2020,1,"22,178",180,"26,589",180,0,0,0,0,0,0,0,Cape Lookout NS,CALO,National Seashore,Southeast ,NC,2020,"488,331","2,160","1,830,516","6,480",0,0,0,0,"4,526",0,"7,840"
Cape Lookout NS,CALO,National Seashore,Southeast ,NC,2020,2,"17,177",180,"15,322",180,0,0,0,0,82,0,0,Cape Lookout NS,CALO,National Seashore,Southeast ,NC,2020,"488,331","2,160","1,830,516","6,480",0,0,0,0,"4,526",0,"7,840"
Cape Lookout NS,CALO,National Seashore,Southeast ,NC,2020,3,"25,410",180,"32,741",180,0,0,0,0,212,0,141,Cape Lookout NS,CALO,National Seashore,Southeast ,NC,2020,"488,331","2,160","1,830,516","6,480",0,0,0,0,"4,526",0,"7,840"
Cape Lookout NS,CALO,National Seashore,Southeast ,NC,2020,4,"32,331",180,"90,316",180,0,0,0,0,289,0,0,Cape Lookout NS,CALO,National Seashore,Southeast ,NC,2020,"488,331","2,160","1,830,516","6,480",0,0,0,0,"4,526",0,"7,840"
Cape Lookout NS,CALO,National Seashore,Southeast ,NC,2020,5,"35,291",180,"145,380",180,0,0,0,0,814,0,415,Cape Lookout NS,CALO,National Seashore,Southeast ,NC,2020,"488,331","2,160","1,830,516","6,480",0,0,0,0,"4,526",0,"7,840"
Cape Lookout NS,CALO,National Seashore,Southeast ,NC,2020,6,"41,603",180,"274,810",180,0,0,0,0,"1,171",0,"1,335",Cape Lookout NS,CALO,National Seashore,Southeast ,NC,2020,"488,331","2,160","1,830,516","6,480",0,0,0,0,"4,526",0,"7,840"
Cape Lookout NS,CALO,National Seashore,Southeast ,NC,2020,7,"66,903",180,"339,464",180,0,0,0,0,571,0,"1,323",Cape Lookout NS,CALO,National Seashore,Southeast ,NC,2020,"488,331","2,160","1,830,516","6,480",0,0,0,0,"4,526",0,"7,840"
Cape Lookout NS,CALO,National Seashore,Southeast ,NC,2020,8,"67,926",180,"269,741",180,0,0,0,0,39,0,949,Cape Lookout NS,CALO,National Seashore,Southeast ,NC,2020,"488,331","2,160","1,830,516","6,480",0,0,0,0,"4,526",0,"7,840"
Cape Lookout NS,CALO,National Seashore,Southeast ,NC,2020,9,"60,367",180,"253,248",180,0,0,0,0,359,0,"1,106",Cape Lookout NS,CALO,National Seashore,Southeast ,NC,2020,"488,331","2,160","1,830,516","6,480",0,0,0,0,"4,526",0,"7,840"
Cape Lookout NS,CALO,National Seashore,Southeast ,NC,2020,10,"54,043",180,"226,805",180,0,0,0,0,600,0,"1,397",Cape Lookout NS,CALO,National Seashore,Southeast ,NC,2020,"488,331","2,160","1,830,516","6,480",0,0,0,0,"4,526",0,"7,840"
Cape Lookout NS,CALO,National Seashore,Southeast ,NC,2020,11,"30,292",180,"112,646",180,0,0,0,0,389,0,"1,174",Cape Lookout NS,CALO,National Seashore,Southeast ,NC,2020,"488,331","2,160","1,830,516","6,480",0,0,0,0,"4,526",0,"7,840"
Cape Lookout NS,CALO,National Seashore,Southeast ,NC,2020,12,"34,810",180,"43,454",180,0,0,0,0,0,0,0,Cape Lookout NS,CALO,National Seashore,Southeast ,NC,2020,"488,331","2,160","1,830,516","6,480",0,0,0,0,"4,526",0,"7,840"
Capitol Reef NP,CARE,National Park,Intermountain ,UT,2020,1,"14,155","3,380","18,484","3,380",0,0,88,67,5,0,0,Capitol Reef NP,CARE,National Park,Intermountain ,UT,2020,"981,038","66,851","1,446,539","66,851",0,0,"14,787","16,005","2,849",0,"1,270"
Capitol Reef NP,CARE,National Park,Intermountain ,UT,2020,2,"20,579","1,429","26,006","1,429",0,0,138,115,18,0,0,Capitol Reef NP,CARE,National Park,Intermountain ,UT,2020,"981,038","66,851","1,446,539","66,851",0,0,"14,787","16,005","2,849",0,"1,270"
Capitol Reef NP,CARE,National Park,Intermountain ,UT,2020,3,"45,804","5,116","79,154","5,116",0,0,913,913,524,0,0,Capitol Reef NP,CARE,National Park,Intermountain ,UT,2020,"981,038","66,851","1,446,539","66,851",0,0,"14,787","16,005","2,849",0,"1,270"
Capitol Reef NP,CARE,National Park,Intermountain ,UT,2020,4,"13,014","8,980","20,862","8,980",0,0,0,0,106,0,0,Capitol Reef NP,CARE,National Park,Intermountain ,UT,2020,"981,038","66,851","1,446,539","66,851",0,0,"14,787","16,005","2,849",0,"1,270"
Capitol Reef NP,CARE,National Park,Intermountain ,UT,2020,5,"90,903","5,268","89,128","5,268",0,0,0,0,363,0,0,Capitol Reef NP,CARE,National Park,Intermountain ,UT,2020,"981,038","66,851","1,446,539","66,851",0,0,"14,787","16,005","2,849",0,"1,270"
Capitol Reef NP,CARE,National Park,Intermountain ,UT,2020,6,"158,421","6,165","201,112","6,165",0,0,"2,099","2,518",394,0,0,Capitol Reef NP,CARE,National Park,Intermountain ,UT,2020,"981,038","66,851","1,446,539","66,851",0,0,"14,787","16,005","2,849",0,"1,270"
Capitol Reef NP,CARE,National Park,Intermountain ,UT,2020,7,"123,274","5,460","198,705","5,460",0,0,"4,106","2,568",149,0,478,Capitol Reef NP,CARE,National Park,Intermountain ,UT,2020,"981,038","66,851","1,446,539","66,851",0,0,"14,787","16,005","2,849",0,"1,270"
Capitol Reef NP,CARE,National Park,Intermountain ,UT,2020,8,"106,071","5,097","194,246","5,097",0,0,"3,263","3,918",103,0,304,Capitol Reef NP,CARE,National Park,Intermountain ,UT,2020,"981,038","66,851","1,446,539","66,851",0,0,"14,787","16,005","2,849",0,"1,270"
Capitol Reef NP,CARE,National Park,Intermountain ,UT,2020,9,"178,879","7,724","214,605","7,724",0,0,"1,996","1,422",353,0,212,Capitol Reef NP,CARE,National Park,Intermountain ,UT,2020,"981,038","66,851","1,446,539","66,851",0,0,"14,787","16,005","2,849",0,"1,270"
Capitol Reef NP,CARE,National Park,Intermountain ,UT,2020,10,"120,014","11,794","240,808","11,794",0,0,"1,049","2,632",715,0,276,Capitol Reef NP,CARE,National Park,Intermountain ,UT,2020,"981,038","66,851","1,446,539","66,851",0,0,"14,787","16,005","2,849",0,"1,270"
Capitol Reef NP,CARE,National Park,Intermountain ,UT,2020,11,"73,268","5,368","117,388","5,368",0,0,912,"1,537",94,0,0,Capitol Reef NP,CARE,National Park,Intermountain ,UT,2020,"981,038","66,851","1,446,539","66,851",0,0,"14,787","16,005","2,849",0,"1,270"
Capitol Reef NP,CARE,National Park,Intermountain ,UT,2020,12,"36,656","1,070","46,041","1,070",0,0,223,315,25,0,0,Capitol Reef NP,CARE,National Park,Intermountain ,UT,2020,"981,038","66,851","1,446,539","66,851",0,0,"14,787","16,005","2,849",0,"1,270"
Capulin Volcano NM,CAVO,National Monument,Intermountain ,NM,2020,1,"1,918",21,"1,918",21,0,0,0,0,0,0,0,Capulin Volcano NM,CAVO,National Monument,Intermountain ,NM,2020,"63,335",239,"86,802",239,0,0,0,0,0,0,0
Capulin Volcano NM,CAVO,National Monument,Intermountain ,NM,2020,2,"1,868",25,"1,868",25,0,0,0,0,0,0,0,Capulin Volcano NM,CAVO,National Monument,Intermountain ,NM,2020,"63,335",239,"86,802",239,0,0,0,0,0,0,0
Capulin Volcano NM,CAVO,National Monument,Intermountain ,NM,2020,3,"4,776",15,"4,776",15,0,0,0,0,0,0,0,Capulin Volcano NM,CAVO,National Monument,Intermountain ,NM,2020,"63,335",239,"86,802",239,0,0,0,0,0,0,0
Capulin Volcano NM,CAVO,National Monument,Intermountain ,NM,2020,4,"1,196",0,"1,196",0,0,0,0,0,0,0,0,Capulin Volcano NM,CAVO,National Monument,Intermountain ,NM,2020,"63,335",239,"86,802",239,0,0,0,0,0,0,0
Capulin Volcano NM,CAVO,National Monument,Intermountain ,NM,2020,5,"3,588",0,"5,382",0,0,0,0,0,0,0,0,Capulin Volcano NM,CAVO,National Monument,Intermountain ,NM,2020,"63,335",239,"86,802",239,0,0,0,0,0,0,0
